iter	MultiClass
2588	0.2190138138
2589	0.2189306057
2590	0.2188999263
2591	0.2188286416
2592	0.2187291608
2593	0.2186832177
2594	0.2185894076
2595	0.2184180059
2596	0.2183660348
2597	0.2183645626
2598	0.2182422822
2599	0.2182163265
2600	0.2180752683
2601	0.2180638529
2602	0.2179628086
2603	0.2178537868
2604	0.217732591
2605	0.2176305864
2606	0.2174859712
2607	0.2173941385
2608	0.2171760881
2609	0.2171758065
2610	0.2170916558
2611	0.2170585611
2612	0.2169798419
2613	0.2169120793
2614	0.2169117307
2615	0.2167547868
2616	0.2164703867
2617	0.2160948604
2618	0.2160100847
2619	0.2159386184
2620	0.2156823416
2621	0.2156295978
2622	0.2154901207
2623	0.2153103259
2624	0.2152353781
2625	0.2151769486
2626	0.2151696792
2627	0.2151694764
2628	0.215169308
2629	0.2150775569
2630	0.2150561681
2631	0.2149609451
2632	0.2148515603
2633	0.2148105775
2634	0.2147074176
2635	0.2146268399
2636	0.2145315809
2637	0.214403145
2638	0.2142787335
2639	0.2141844618
2640	0.2140906014
2641	0.2138871069
2642	0.2137596794
2643	0.2135065576
2644	0.2133767877
2645	0.2132642656
2646	0.2131584755
2647	0.213116076
2648	0.2130739242
2649	0.2129007906
2650	0.2127109307
2651	0.2124126173
2652	0.2123268396
2653	0.2123266934
2654	0.2122672909
2655	0.2121804612
2656	0.2120619876
2657	0.2119643799
2658	0.2118264652
2659	0.2117743285
2660	0.2116258145
2661	0.2115302807
2662	0.2114653273
2663	0.2113770191
2664	0.2113768838
2665	0.2113137943
2666	0.2112690047
2667	0.2110427111
2668	0.2109081875
2669	0.2108674541
2670	0.2108672905
2671	0.2105820202
2672	0.2105098361
2673	0.2104411529
2674	0.2102186493
2675	0.2100361879
2676	0.2099951546
2677	0.2099304596
2678	0.2097802063
2679	0.2095907372
2680	0.2094174597
2681	0.2093639954
2682	0.2090936617
2683	0.20887031
2684	0.2088058461
2685	0.2087181289
2686	0.2086220231
2687	0.2085700854
2688	0.2084210338
2689	0.2083685756
2690	0.2083070209
2691	0.2082264361
2692	0.208175362
2693	0.2079973436
2694	0.2078905021
2695	0.2078830785
2696	0.2077789704
2697	0.207553592
2698	0.2072993268
2699	0.2072132309
2700	0.207166689
2701	0.2070219856
2702	0.2068420044
2703	0.2067404703
2704	0.2066734542
2705	0.2065809984
2706	0.2062259703
2707	0.2060561543
2708	0.2060232893
2709	0.2059000465
2710	0.2058275836
2711	0.205723803
2712	0.205635068
2713	0.2055348166
2714	0.2054345332
2715	0.2053759598
2716	0.2053157169
2717	0.2052564396
2718	0.2050733753
2719	0.2048834569
2720	0.2048821187
2721	0.2048029838
2722	0.2047830749
2723	0.2047423324
2724	0.2045698564
2725	0.2045468366
2726	0.2044502807
2727	0.2043114862
2728	0.204245058
2729	0.2040395258
2730	0.20397432
2731	0.2038133213
2732	0.2036533603
2733	0.2035974441
2734	0.2034386865
2735	0.2031852193
2736	0.203153716
2737	0.2031222004
2738	0.2030855782
2739	0.2028452358
2740	0.202795433
2741	0.2026579596
2742	0.2024467916
2743	0.2022711008
2744	0.2021401203
2745	0.2019795401
2746	0.2018443254
2747	0.2017745588
2748	0.2016155393
2749	0.2014700473
2750	0.2013420648
2751	0.2011995844
2752	0.2009989375
2753	0.2009003799
2754	0.2006846478
2755	0.2005882985
2756	0.2005587461
2757	0.2002860353
2758	0.2002495984
2759	0.2001967547
2760	0.2001807544
2761	0.200146437
2762	0.2000587476
2763	0.199964331
2764	0.1998234792
2765	0.1996441093
2766	0.1996266263
2767	0.1995279389
2768	0.1993415411
2769	0.1992793041
2770	0.1992005922
2771	0.1989686775
2772	0.1988951212
2773	0.1988052799
2774	0.198727667
2775	0.1985869397
2776	0.1985086382
2777	0.198491159
2778	0.1984550051
2779	0.1983687428
2780	0.198178391
2781	0.1981532757
2782	0.1980919008
2783	0.1979615869
2784	0.1978705584
2785	0.1976769018
2786	0.1975991028
2787	0.1973634069
2788	0.1972163048
2789	0.1970741651
2790	0.1969183442
2791	0.1968820589
2792	0.1967865997
2793	0.1967681737
2794	0.196767988
2795	0.1966538836
2796	0.1966130108
2797	0.1962956165
2798	0.1962046865
2799	0.1960367966
2800	0.1956911764
2801	0.1955648248
2802	0.1952821258
2803	0.1950688865
2804	0.1950049605
2805	0.1949537528
2806	0.1948898248
2807	0.1948285568
2808	0.1947314885
2809	0.1947004694
2810	0.1946577784
2811	0.1945265799
2812	0.1944238379
2813	0.1943724349
2814	0.194288502
2815	0.1941033087
2816	0.1939227353
2817	0.1937855281
2818	0.1937275598
2819	0.193608965
2820	0.1934181902
2821	0.1933814191
2822	0.1932447195
2823	0.1932323274
2824	0.1932052918
2825	0.1931742639
2826	0.1930664779
2827	0.1930305159
2828	0.1928499062
2829	0.1928272444
2830	0.1927205743
2831	0.192652681
2832	0.1926398795
2833	0.1925366119
2834	0.1923958567
2835	0.1922719683
2836	0.1921773491
2837	0.1921327767
2838	0.1920325402
2839	0.1920126074
2840	0.1918177699
2841	0.1916397671
2842	0.1915556492
2843	0.1914315273
2844	0.1913756661
2845	0.1913280087
2846	0.1912558423
2847	0.1911454739
2848	0.1911216993
2849	0.1909293079
2850	0.1908651957
2851	0.1908075269
2852	0.1907204019
2853	0.1907203154
2854	0.1906701367
2855	0.190640591
2856	0.1905948437
2857	0.1905659483
2858	0.1904781533
2859	0.1904453504
2860	0.1902036038
2861	0.1901314102
2862	0.1899468993
2863	0.189897966
2864	0.1897245983
2865	0.1896450542
2866	0.1895172646
2867	0.1894451278
2868	0.1893117499
2869	0.1890939253
2870	0.1888852684
2871	0.188828401
2872	0.1888217424
2873	0.1888087633
2874	0.1887448013
2875	0.1886507803
2876	0.1885899895
2877	0.1885136847
2878	0.1885051686
2879	0.1884765831
2880	0.1882574664
2881	0.1881909467
2882	0.1881168862
2883	0.188016229
2884	0.1879320303
2885	0.1878800562
2886	0.1876688654
2887	0.1875485031
2888	0.187379573
2889	0.1873030695
2890	0.187150895
2891	0.1869150153
2892	0.1867516924
2893	0.1867389961
2894	0.1866548576
2895	0.1865769955
2896	0.1864548584
2897	0.1864086595
2898	0.1863127031
2899	0.1861587353
2900	0.1860893559
2901	0.1860575468
2902	0.1860496192
2903	0.1859070236
2904	0.185861267
2905	0.1858610055
2906	0.1857651615
2907	0.1857037792
2908	0.1856588319
2909	0.1856032477
2910	0.1854623589
2911	0.1852873968
2912	0.1851836008
2913	0.1850780296
2914	0.1849666513
2915	0.1849122122
2916	0.1848900251
2917	0.1848353401
2918	0.1847778834
2919	0.1846829426
2920	0.1846006917
2921	0.1844924986
2922	0.184411462
2923	0.1843682918
2924	0.184249231
2925	0.1840441492
2926	0.1839218381
2927	0.1837496839
2928	0.1836306222
2929	0.1834912529
2930	0.1834015524
2931	0.1832619076
2932	0.1831781147
2933	0.1831516421
2934	0.1831123832
2935	0.183112109
2936	0.1831119843
2937	0.1828444292
2938	0.1827189856
2939	0.1824903607
2940	0.1823832017
2941	0.1823315276
2942	0.1822173721
2943	0.182132847
2944	0.1820965372
2945	0.1820209464
2946	0.1816808547
2947	0.1815282754
2948	0.1813721542
2949	0.1813215902
2950	0.181300497
2951	0.1812547989
2952	0.181175985
2953	0.1811748797
2954	0.1811177158
2955	0.1810214237
2956	0.1808361229
2957	0.1806301146
2958	0.1805589587
2959	0.1804039955
2960	0.1803181661
2961	0.1801873325
2962	0.1799456846
2963	0.1797964674
2964	0.1797160554
2965	0.1795554202
2966	0.1794982754
2967	0.1794981298
2968	0.1794408313
2969	0.1793640011
2970	0.1793344598
2971	0.1792400092
2972	0.1791373494
2973	0.1791137908
2974	0.1791136286
2975	0.1791134956
2976	0.1790441852
2977	0.1790362244
2978	0.1789643445
2979	0.1789053872
2980	0.1787702631
2981	0.1787270863
2982	0.1786733528
2983	0.1785963044
2984	0.1785388144
2985	0.1784272046
2986	0.1783269214
2987	0.178295422
2988	0.1781695367
2989	0.17807645
2990	0.1779216387
2991	0.1778881358
2992	0.1778214098
2993	0.1776990278
2994	0.1773721842
2995	0.1771903309
2996	0.1771030497
2997	0.1770298204
2998	0.1769454003
2999	0.1768694412
3000	0.1768623366
3001	0.1767867195
3002	0.1767686348
3003	0.1766620997
3004	0.1765618776
3005	0.1765225975
3006	0.1764669264
3007	0.1763669726
3008	0.1762813229
3009	0.1761709032
3010	0.1760580016
3011	0.175787033
3012	0.1757000245
3013	0.1755891348
3014	0.1754967388
3015	0.1753760616
3016	0.1753756043
3017	0.1753405337
3018	0.1752279717
3019	0.1751005133
3020	0.1750409039
3021	0.1750407962
3022	0.175039362
3023	0.1749228676
3024	0.1748727557
3025	0.1748192425
3026	0.1746931267
3027	0.1744772537
3028	0.1743366112
3029	0.1742837164
3030	0.1742247142
3031	0.174151737
3032	0.1740509867
3033	0.1739737527
3034	0.1738905847
3035	0.1738517801
3036	0.1736832346
3037	0.1735888874
3038	0.1735346496
3039	0.1734928514
3040	0.1734923562
3041	0.1732175275
3042	0.1730421636
3043	0.1729033063
3044	0.1728771703
3045	0.172719172
3046	0.1726644768
3047	0.17260211
3048	0.1724860846
3049	0.1724549423
3050	0.1723190469
3051	0.1721911925
3052	0.1721301599
3053	0.1720899775
3054	0.1719533937
3055	0.1718747571
3056	0.1717887723
3057	0.1717459113
3058	0.171724006
3059	0.1716561923
3060	0.1716286165
3061	0.1714153777
3062	0.1713948703
3063	0.1713290546
3064	0.1713216457
3065	0.171251895
3066	0.1711627579
3067	0.1711147553
3068	0.1710720799
3069	0.1710230057
3070	0.1709235298
3071	0.1708168076
3072	0.1707674972
3073	0.1707431137
3074	0.1707050598
3075	0.1706599065
3076	0.1705985442
3077	0.1703913657
3078	0.1702861868
3079	0.1700841217
3080	0.169982503
3081	0.1699150236
3082	0.1698603764
3083	0.1698017979
3084	0.1697725827
3085	0.1696602682
3086	0.1695304671
3087	0.169470455
3088	0.1694462808
3089	0.1694329922
3090	0.1693923576
3091	0.1693323947
3092	0.169247109
3093	0.1692179352
3094	0.1690377247
3095	0.1689970787
3096	0.1689579222
3097	0.1688721581
3098	0.1687482647
3099	0.1686381832
3100	0.1685951371
3101	0.1685431197
3102	0.1683783319
3103	0.1683263336
3104	0.1681573608
3105	0.1681096979
3106	0.1679768583
3107	0.1678665259
3108	0.167679776
3109	0.1676568277
3110	0.1675821605
3111	0.167465528
3112	0.167423083
3113	0.1673297966
3114	0.1672748131
3115	0.1671936275
3116	0.1669791553
3117	0.1668107045
3118	0.1667501296
3119	0.166532375
3120	0.1664627533
3121	0.1663966414
3122	0.1663897649
3123	0.1663566044
3124	0.1662909991
3125	0.1662100823
3126	0.1661928136
3127	0.1661355961
3128	0.1660103551
3129	0.1659410666
3130	0.1658225848
3131	0.1657379095
3132	0.1657261308
3133	0.1656308244
3134	0.1655025778
3135	0.1653727791
3136	0.1652452345
3137	0.1651750657
3138	0.1650095644
3139	0.1649406044
3140	0.164868445
3141	0.1647795732
3142	0.1645866348
3143	0.1645178097
3144	0.1644461867
3145	0.1644025854
3146	0.1642632755
3147	0.1641807352
3148	0.1641027596
3149	0.16401306
3150	0.1638905033
3151	0.163746572
3152	0.1634983436
3153	0.1633823657
3154	0.1633288467
3155	0.1631084095
3156	0.1630305166
3157	0.1629906931
3158	0.1629335407
3159	0.1628611673
3160	0.1627828495
3161	0.1624926013
3162	0.1623527664
3163	0.1623498654
3164	0.1622203791
3165	0.1620738902
3166	0.1619861517
3167	0.1619001221
3168	0.1618599607
3169	0.1617982272
3170	0.1617038104
3171	0.1615644221
3172	0.1614687338
3173	0.1614231785
3174	0.1613059113
3175	0.1612094877
3176	0.1610863077
3177	0.1610163517
3178	0.1610006846
3179	0.1609906449
3180	0.1609132063
3181	0.160894309
3182	0.160865849
3183	0.1608102257
3184	0.1607251714
3185	0.1606745233
3186	0.1606080411
3187	0.1605692195
3188	0.1604911287
3189	0.1604398617
3190	0.1603184156
3191	0.1603182996
3192	0.1602301891
3193	0.1601082356
3194	0.160005448
3195	0.1599508653
3196	0.1596534501
3197	0.1595468864
3198	0.1595429417
3199	0.1595308652
3200	0.1593807451
3201	0.1592351691
3202	0.1590960661
3203	0.1590140452
3204	0.158984735
3205	0.1589375824
3206	0.1586961532
3207	0.1586560033
3208	0.1586016576
3209	0.158533927
3210	0.1584689016
3211	0.1584292645
3212	0.1583924846
3213	0.1583540338
3214	0.1582358974
3215	0.1581279635
3216	0.1580595996
3217	0.1578896184
3218	0.1577834433
3219	0.1577206994
3220	0.1576805185
3221	0.1575086934
3222	0.157505303
3223	0.1573852524
3224	0.1573135185
3225	0.1572889739
3226	0.1571988192
3227	0.1570759876
3228	0.1569886499
3229	0.1569382681
3230	0.1568746439
3231	0.1568424015
3232	0.1568064622
3233	0.1567523436
3234	0.1566991778
3235	0.156627779
3236	0.1564661115
3237	0.1564408733
3238	0.1563780309
3239	0.1563395422
3240	0.1562168018
3241	0.1561158809
3242	0.1559387125
3243	0.1557835204
3244	0.1556858272
3245	0.1556240437
3246	0.1555757092
3247	0.1555040171
3248	0.1555039455
3249	0.1554758316
3250	0.1554290754
3251	0.1553731897
3252	0.1553731004
3253	0.1552557381
3254	0.1551788223
3255	0.1550156228
3256	0.1549389825
3257	0.1548927636
3258	0.1547864703
3259	0.1546846283
3260	0.1545930475
3261	0.1544963611
3262	0.1544345722
3263	0.1543144251
3264	0.1542115033
3265	0.1540852308
3266	0.1540851311
3267	0.1539572284
3268	0.153879918
3269	0.15377845
3270	0.1537137352
3271	0.1535928016
3272	0.1535216624
3273	0.1534597496
3274	0.1534286963
3275	0.1533701412
3276	0.153287199
3277	0.1531885998
3278	0.1531025775
3279	0.152997854
3280	0.1529590798
3281	0.1528542606
3282	0.1527791311
3283	0.1526545947
3284	0.1525908343
3285	0.1524769812
3286	0.1523311396
3287	0.1521660364
3288	0.1521073161
3289	0.1520926396
3290	0.1520550754
3291	0.151962038
3292	0.1518512227
3293	0.1518000286
3294	0.1517160023
3295	0.1515852602
3296	0.151511969
3297	0.1513751746
3298	0.1513160693
3299	0.1512906933
3300	0.1512118734
3301	0.1511066858
3302	0.1509584329
3303	0.1508657706
3304	0.1505835943
3305	0.1504869937
3306	0.1503762301
3307	0.1503684407
3308	0.1503068817
3309	0.1502263019
3310	0.1501275918
3311	0.1500729244
3312	0.1499965196
3313	0.1499516629
3314	0.1499212997
3315	0.1498711425
3316	0.1496658786
3317	0.1495784516
3318	0.1494905481
3319	0.1494824942
3320	0.1494823594
3321	0.149417226
3322	0.1493749591
3323	0.1493149568
3324	0.1492587472
3325	0.1492458893
3326	0.1492017228
3327	0.149142119
3328	0.1490351574
3329	0.1489746601
3330	0.1488803542
3331	0.1488434105
3332	0.1488276147
3333	0.1487133534
3334	0.1486725523
3335	0.1485393862
3336	0.148432093
3337	0.1483757461
3338	0.148353108
3339	0.1482795554
3340	0.1482723701
3341	0.148225788
3342	0.1481699177
3343	0.1480490845
3344	0.1479916568
3345	0.147914274
3346	0.1478332792
3347	0.1476682584
3348	0.1475762686
3349	0.1475117452
3350	0.147449261
3351	0.1474409147
3352	0.1474186531
3353	0.1473139971
3354	0.1472592357
3355	0.1472132118
3356	0.1471755386
3357	0.1471160906
3358	0.1470722974
3359	0.1469807193
3360	0.1469096324
3361	0.1468034229
3362	0.1467721977
3363	0.1467428519
3364	0.1466561616
3365	0.146616638
3366	0.1464679239
3367	0.1464211629
3368	0.1463828721
3369	0.1462802442
3370	0.1462260498
3371	0.1461660725
3372	0.1460957394
3373	0.1460335236
3374	0.1458578585
3375	0.1458426542
3376	0.1457932026
3377	0.145792957
3378	0.1457771637
3379	0.145777087
3380	0.1456786235
3381	0.1455790469
3382	0.1454740557
3383	0.1454595579
3384	0.1454299156
3385	0.1453627461
3386	0.1453240395
3387	0.1452623864
3388	0.1452458095
3389	0.1451726677
3390	0.1451205863
3391	0.1451199962
3392	0.1451199013
3393	0.1451178067
3394	0.1450923174
3395	0.1450922336
3396	0.1450225263
3397	0.1449550019
3398	0.1448573576
3399	0.1447918976
3400	0.1447483303
3401	0.1447144574
3402	0.1446891068
3403	0.1446363102
3404	0.1445489752
3405	0.1445123509
3406	0.144379797
3407	0.14430245
3408	0.1442011291
3409	0.1441750058
3410	0.1441190583
3411	0.1440582258
3412	0.1440217549
3413	0.1439679103
3414	0.1439275593
3415	0.1438750516
3416	0.143742916
3417	0.1436968715
3418	0.1436967816
3419	0.1436509955
3420	0.1436172141
3421	0.1435096401
3422	0.1434490678
3423	0.1431961694
3424	0.1431053466
3425	0.1430159844
3426	0.142966832
3427	0.1428578776
3428	0.1427936033
3429	0.1427162125
3430	0.142689832
3431	0.1426838703
3432	0.1426837891
3433	0.1426792224
3434	0.1425743892
3435	0.1424994363
3436	0.1424846084
3437	0.1423763866
3438	0.1423198782
3439	0.1422671126
3440	0.1422574299
3441	0.1422182575
3442	0.1422054562
3443	0.1421157196
3444	0.1420921289
3445	0.142044424
3446	0.14199751
3447	0.1419923853
3448	0.1419437116
3449	0.1419436393
3450	0.1419029861
3451	0.1418394265
3452	0.141798236
3453	0.1417243657
3454	0.1417093763
3455	0.1416855343
3456	0.1416766687
3457	0.1415711997
3458	0.1415604281
3459	0.141475146
3460	0.1414019887
3461	0.141306375
3462	0.1412374253
3463	0.1411774276
3464	0.1411767993
3465	0.1411249045
3466	0.141000104
3467	0.1409222154
3468	0.1408523074
3469	0.1407509546
3470	0.1407207589
3471	0.1406263623
3472	0.140568338
3473	0.140501119
3474	0.1404134127
3475	0.1402690257
3476	0.1401527429
3477	0.1401209139
3478	0.1400450993
3479	0.1399948462
3480	0.1398695035
3481	0.1398078924
3482	0.1397744493
3483	0.1396207277
3484	0.1395792992
3485	0.1395338733
3486	0.139508305
3487	0.1395082261
3488	0.139502474
3489	0.1394142297
3490	0.1393397784
3491	0.1393139824
3492	0.1393133592
3493	0.1392961563
3494	0.1392164334
3495	0.1391983838
3496	0.1391586194
3497	0.1390852764
3498	0.1390041017
3499	0.1389570478
3500	0.1389511194
3501	0.1389266839
3502	0.1389265939
3503	0.1389264246
3504	0.1388391798
3505	0.1387986336
3506	0.1387328925
3507	0.1386702883
3508	0.1386195707
3509	0.1386140963
3510	0.1385437821
3511	0.1384004887
3512	0.138323661
3513	0.1382867227
3514	0.1381799727
3515	0.1380913047
3516	0.1379289003
3517	0.1378713234
3518	0.1376717045
3519	0.1376104345
3520	0.1375677028
3521	0.1375451242
3522	0.1374635445
3523	0.137425609
3524	0.1373946352
3525	0.1373701071
3526	0.13715413
3527	0.1370714256
3528	0.1370273101
3529	0.1369814923
3530	0.1369814093
3531	0.1369379471
3532	0.1368926108
3533	0.1367888797
3534	0.1367036663
3535	0.136607785
3536	0.1365676864
3537	0.1365173291
3538	0.1364692568
3539	0.1364161868
3540	0.1363769869
3541	0.1363267405
3542	0.1362908995
3543	0.1362906062
3544	0.1362732711
3545	0.1361797481
3546	0.1360176536
3547	0.1359618925
3548	0.1359126183
3549	0.1358753919
3550	0.1358329332
3551	0.1358321572
3552	0.1357851098
3553	0.1357319602
3554	0.1356317441
3555	0.13557197
3556	0.1354977166
3557	0.1354816441
3558	0.1354413864
3559	0.1354292647
3560	0.1353497882
3561	0.1353497358
3562	0.135332962
3563	0.1353246405
3564	0.1352895247
3565	0.1352825365
3566	0.1352223449
3567	0.1351387957
3568	0.1350961874
3569	0.1350814098
3570	0.1350590252
3571	0.1350230522
3572	0.1349715597
3573	0.1348653648
3574	0.1347456238
3575	0.1346828512
3576	0.1346330444
3577	0.1346004516
3578	0.1345842264
3579	0.1345160825
3580	0.1344451878
3581	0.1343942362
3582	0.1343484931
3583	0.1342907434
3584	0.1340488766
3585	0.1339478952
3586	0.1338893963
3587	0.1338212393
3588	0.1337732899
3589	0.1337489467
3590	0.1337087167
3591	0.1336385782
3592	0.133594538
3593	0.13348277
3594	0.1334348362
3595	0.133257081
3596	0.133191462
3597	0.1331439465
3598	0.1330765205
3599	0.1330193128
3600	0.13301895
3601	0.1329359423
3602	0.1328378215
3603	0.1327731168
3604	0.1327688917
3605	0.132690645
3606	0.132659292
3607	0.1326037126
3608	0.1325891664
3609	0.1325126424
3610	0.1324869591
3611	0.132396845
3612	0.1323379005
3613	0.1322901361
3614	0.132194738
3615	0.1320843794
3616	0.1319798647
3617	0.1319179017
3618	0.131869608
3619	0.1318342652
3620	0.1317951137
3621	0.1316097881
3622	0.1315516377
3623	0.1314781617
3624	0.1314155857
3625	0.1312589519
3626	0.1312201872
3627	0.1311626276
3628	0.1310730371
3629	0.1310262223
3630	0.1309784041
3631	0.1309400877
3632	0.1309340115
3633	0.1308411419
3634	0.130835535
3635	0.1307843527
3636	0.1307842865
3637	0.1307174619
3638	0.1306600279
3639	0.1305750024
3640	0.1305124969
3641	0.1304679712
3642	0.1304346453
3643	0.1303725208
3644	0.1302049479
3645	0.1301310438
3646	0.1300781765
3647	0.1300569463
3648	0.1299715387
3649	0.1299695656
3650	0.1299183245
3651	0.1298669084
3652	0.129783047
3653	0.1296069682
3654	0.1295722542
3655	0.1295688332
3656	0.1295184989
3657	0.1294185373
3658	0.1293610956
3659	0.1293034543
3660	0.1292442367
3661	0.1292317288
3662	0.1292316698
3663	0.1292266057
3664	0.1291771088
3665	0.1291547796
3666	0.1289920705
3667	0.1288734924
3668	0.1288500744
3669	0.1288012899
3670	0.1287565132
3671	0.1286513104
3672	0.1286061921
3673	0.1284426793
3674	0.1283726432
3675	0.1283453099
3676	0.1282926756
3677	0.1281808514
3678	0.1281564917
3679	0.1281233536
3680	0.1280369328
3681	0.1280080342
3682	0.1279483273
3683	0.1278977344
3684	0.1278027256
3685	0.1276336582
3686	0.1275880689
3687	0.1274929736
3688	0.1274133373
3689	0.1273835999
3690	0.1273268688
3691	0.1273212231
3692	0.1273211571
3693	0.1272713772
3694	0.1271941651
3695	0.127157043
3696	0.1271558605
3697	0.1271277809
3698	0.1270957315
3699	0.1269872494
3700	0.126963136
3701	0.1268552167
3702	0.1267864248
3703	0.1267602812
3704	0.1267313606
3705	0.1266612782
3706	0.1266439064
3707	0.1266382053
3708	0.1265971178
3709	0.1265970334
3710	0.1265825031
3711	0.1265346631
3712	0.1265004625
3713	0.1263827603
3714	0.1263642482
3715	0.1262524843
3716	0.1261729626
3717	0.1261030599
3718	0.1260784799
3719	0.1260655367
3720	0.1260654802
3721	0.1260152307
3722	0.1259454835
3723	0.1259236773
3724	0.1258653557
3725	0.1257793645
3726	0.1256814206
3727	0.1256179113
3728	0.1256037598
3729	0.1255678496
3730	0.1254406058
3731	0.1254222526
3732	0.1253894902
3733	0.1253516572
3734	0.1252527344
3735	0.1252393072
3736	0.125229874
3737	0.1251972597
3738	0.1251777678
3739	0.1250639046
3740	0.1250304585
3741	0.1249815207
3742	0.1248995348
3743	0.1248388602
3744	0.1248057291
3745	0.1247807017
3746	0.1247404036
3747	0.1245925053
3748	0.1245608465
3749	0.1244694942
3750	0.124439733
3751	0.1243971591
3752	0.1243503681
3753	0.1242765069
3754	0.1241910576
3755	0.1240898788
3756	0.1240570786
3757	0.1239878334
3758	0.123898542
3759	0.123894689
3760	0.1238899954
3761	0.1238899339
3762	0.1238768255
3763	0.123867336
3764	0.1238672837
3765	0.1238625813
3766	0.1237472886
3767	0.1237084572
3768	0.123647365
3769	0.1236194138
3770	0.1235882062
3771	0.1234814352
3772	0.123302698
3773	0.1232572643
3774	0.1232096444
3775	0.1231650458
3776	0.12312312
3777	0.1231174478
3778	0.1230740937
3779	0.123069933
3780	0.1230569402
3781	0.1230330591
3782	0.1230034715
3783	0.1229916648
3784	0.1229701778
3785	0.1229701188
3786	0.1229527327
3787	0.1228926724
3788	0.1228424266
3789	0.1228337722
3790	0.1228337022
3791	0.1227573749
3792	0.1226673441
3793	0.1225639503
3794	0.1224864067
3795	0.1224307332
3796	0.1223955161
3797	0.1222664484
3798	0.12225026
3799	0.1221697299
3800	0.1221213567
3801	0.1220960833
3802	0.1220145045
3803	0.121968406
3804	0.1217874403
3805	0.1217316302
3806	0.1217092919
3807	0.1216953499
3808	0.1216459003
3809	0.1216179275
3810	0.1215919439
3811	0.1215389391
3812	0.1215388896
3813	0.1214653075
3814	0.1214050291
3815	0.1213171386
3816	0.1212431887
3817	0.1211974485
3818	0.1211890439
3819	0.1211647323
3820	0.1211266645
3821	0.1211056756
3822	0.121092696
3823	0.1210809806
3824	0.1210808999
3825	0.1210808165
3826	0.1209925157
3827	0.1209568016
3828	0.1209214473
3829	0.1209145377
3830	0.1208815766
3831	0.1208325818
3832	0.1208276649
3833	0.1207886004
3834	0.1206940343
3835	0.1206850516
3836	0.1206611223
3837	0.1206606763
3838	0.1205718524
3839	0.1204621287
3840	0.1204455006
3841	0.1204232309
3842	0.1204191915
3843	0.1204191307
3844	0.1203928974
3845	0.1203928233
3846	0.1203486417
3847	0.1203290804
3848	0.1202793196
3849	0.12023081
3850	0.120174593
3851	0.1201126217
3852	0.1201000599
3853	0.1199700132
3854	0.1198784016
3855	0.1197928419
3856	0.1197335756
3857	0.1195580579
3858	0.119535234
3859	0.1194925895
3860	0.1194355382
3861	0.1194142746
3862	0.1192225683
3863	0.1191753858
3864	0.1191568433
3865	0.1190602535
3866	0.1190323314
3867	0.1189784539
3868	0.1188274504
3869	0.1187723294
3870	0.1187155423
3871	0.1186411115
3872	0.1185818008
3873	0.1185643121
3874	0.1185005886
3875	0.1184154285
3876	0.1183492067
3877	0.1183315167
3878	0.1182754068
3879	0.118157549
3880	0.1181363998
3881	0.118085384
3882	0.1180283838
3883	0.1179261325
3884	0.1178502994
3885	0.1178387755
3886	0.1178387232
3887	0.1178386546
3888	0.1177488486
3889	0.1177279394
3890	0.1177145197
3891	0.1176639853
3892	0.1175935847
3893	0.1175733924
3894	0.1175135323
3895	0.1174651438
3896	0.1174218253
3897	0.117383039
3898	0.1173126864
3899	0.1173122849
3900	0.1172987029
3901	0.1172846489
3902	0.1172353098
3903	0.1172031509
3904	0.1171430971
3905	0.1171096248
3906	0.1170759847
3907	0.1170610484
3908	0.1170421736
3909	0.1170187054
3910	0.1169594628
3911	0.116958015
3912	0.1169086355
3913	0.1168691151
3914	0.1168318749
3915	0.1167798879
3916	0.1166324319
3917	0.1166107226
3918	0.1165357252
3919	0.1165066269
3920	0.1164706457
3921	0.116428386
3922	0.1163251082
3923	0.1162806942
3924	0.1162067986
3925	0.1161743569
3926	0.1161013733
3927	0.1159909526
3928	0.1158726457
3929	0.1157860541
3930	0.1157309766
3931	0.1157002995
3932	0.1156899255
3933	0.115689856
3934	0.115617767
3935	0.1155280736
3936	0.1154078822
3937	0.1153534814
3938	0.1152752536
3939	0.1151695399
3940	0.1150870807
3941	0.1149826965
3942	0.1149381544
3943	0.1149322696
3944	0.1148908974
3945	0.1148728752
3946	0.1148393423
3947	0.1148096072
3948	0.1147615985
3949	0.1147120288
3950	0.1147108984
3951	0.1147014371
3952	0.1146493864
3953	0.1146150076
3954	0.1145844181
3955	0.1145796127
3956	0.1145430407
3957	0.1145261763
3958	0.1144724152
3959	0.1143785502
3960	0.1143193532
3961	0.1143127158
3962	0.1143125856
3963	0.1142549342
3964	0.1142139563
3965	0.1142139098
3966	0.1141868542
3967	0.1141000317
3968	0.1139184831
3969	0.1138928728
3970	0.113841577
3971	0.1138001671
3972	0.1137842928
3973	0.1136985973
3974	0.1136273196
3975	0.1136059166
3976	0.113596163
3977	0.1135818451
3978	0.1135512919
3979	0.1134150585
3980	0.1133149681
3981	0.1132718816
3982	0.1132663162
3983	0.1132342255
3984	0.1131760581
3985	0.1131308247
3986	0.1131111022
3987	0.1130555858
3988	0.1130352713
3989	0.1130001167
3990	0.1129393573
3991	0.1129037141
3992	0.1128538772
3993	0.1128538141
3994	0.1128247649
3995	0.1128070648
3996	0.1128023453
3997	0.1127667532
3998	0.1127145295
3999	0.1126928996
